UserId,relevantes_teste,hits,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,candidatos_avaliados
A2I18AO597DSDI,2,0,0.0,0.0,0.0,0.0,0.0,2000
AJ3QAM3XX4BUE,2,2,0.2,1.0,1.0,1.0,1.0,2000
AWFI7DXIJ4A8R,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2N1RUR0A4PLGL,2,0,0.0,0.0,0.0,0.0,0.0,2000
AZ4T61QUJHA9E,2,0,0.0,0.0,0.0,0.0,0.0,2000
A1VEOWIH3D0PTZ,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
A2VBTN6ZR67YOF,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1JFGBFN1W5G6U,1,0,0.0,0.0,0.0,0.0,0.0,2000
A4QXRLFVZN03N,4,3,0.3,0.75,1.0,0.8318724637288826,0.75,2000
A1HHSGCNKJBKI5,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2WHV0YLBOK0I0,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A1HS55TIAPZP4C,3,2,0.2,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,2000
AYZDH088ZKYUN,1,1,0.1,1.0,1.0,1.0,1.0,2000
A3QYXYUH90DHDA,1,0,0.0,0.0,0.0,0.0,0.0,2000
A316PEISP38C8O,1,0,0.0,0.0,0.0,0.0,0.0,2000
A57LMTWZPWRYY,2,0,0.0,0.0,0.0,0.0,0.0,2000
A39SCU7KSK7330,1,0,0.0,0.0,0.0,0.0,0.0,2000
A369IQZ3J2ZSI7,1,0,0.0,0.0,0.0,0.0,0.0,2000
A37C37WKS7MHRH,3,0,0.0,0.0,0.0,0.0,0.0,2000
A1K0UEW5VLS1CW,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A3DRGLCWOFGVXX,1,1,0.1,1.0,1.0,1.0,1.0,2000
A28HLDPRA1VFB3,1,0,0.0,0.0,0.0,0.0,0.0,2000
A233FGJF65UXM7,4,0,0.0,0.0,0.0,0.0,0.0,2000
A3LSTGAP7LOV1S,1,0,0.0,0.0,0.0,0.0,0.0,2000
